,The University of Michigan,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
637,,Rackham,6,0,0,2,0,0,4
638,Unclassified,,,,,,,,
639,,Social Work,0,0,0,0,0,0,0
640,Urban and Regional Planning,,,,,,,,
641,,Rackham,83,0,79,0,0,0,4
642,Urban Design,,,,,,,,
643,,Architecture & Urban Planning,14,0,14,0,0,0,0
644,Urban Planning,,,,,,,,
645,,Rackham,4,0,4,0,0,0,0
646,"Urban, Technological, and Environmental Planning",,,,,,,,
647,,Rackham,0,0,0,0,0,0,0
648,Women's Studies,,,,,,,,
649,,Literature Science & the Arts,45,45,0,0,0,0,0
650,,Rackham,0,0,0,0,0,0,0
651,Women's Studies and Sociology,,,,,,,,
652,,Rackham,2,0,0,0,0,0,2
653,,,,,,,,,
654,,,,,,,,,
655,Graduates with Two Plans,,923,867,53,3,0,0,0
656,Graduates with Three Plans,,21,21,0,0,0,0,0
657,Graduates with Four Plans,,1,1,0,0,0,0,0
658,,,,,,,,,
659,,,,,,,,,
660,The University of Michigan - Dearborn,,,,,,,,
661,Accounting,,17,0,17,0,0,0,0
662,Accounting/Acctg Info Systems,,1,1,0,0,0,0,0
663,Accounting/Controllership,,6,6,0,0,0,0,0
664,Accounting/Fin Acctg&Reporting,,62,62,0,0,0,0,0
665,American Studies,,1,1,0,0,0,0,0
666,Anthropology,,17,17,0,0,0,0,0
667,Applied and Computational Math,,2,0,2,0,0,0,0
668,Art History,,9,9,0,0,0,0,0
669,Automotive Systems Engineering,,16,0,16,0,0,0,0
670,Behavioral Sciences,,12,12,0,0,0,0,0
671,Biochemistry,,12,12,0,0,0,0,0
672,Biological Sciences,,81,81,0,0,0,0,0
673,Bus Admin/Health Services Adm,,2,0,2,0,0,0,0
674,Business Admin/Finance,,2,0,2,0,0,0,0
675,Business Admin/Ind & Syst Engr,,2,0,2,0,0,0,0
676,Business Administration,,70,0,70,0,0,0,0
677,Chemistry (ACS Certified),,10,10,0,0,0,0,0
678,CIS Mathematics,,3,3,0,0,0,0,0
679,Communications,,50,50,0,0,0,0,0
680,Computer & Information Science,,47,32,15,0,0,0,0
681,Computer Engineering,,29,22,7,0,0,0,0
682,Criminal Justice Studies,,33,33,0,0,0,0,0
683,Early Childhood,,18,18,0,0,0,0,0
684,Earth Science,,3,3,0,0,0,0,0
685,Economics,,21,21,0,0,0,0,0
686,Educ-Elementary(COE) & E Cert,,1,1,0,0,0,0,0
687,Educ-Secondary(COS) & S Cert,,4,4,0,0,0,0,0
688,Education (Grad),,40,0,40,0,0,0,0
689,Educational Leadership,,8,0,8,0,0,0,0
690,Electrical Engineering,,85,54,31,0,0,0,0
691,Elementary Certification,,35,35,0,0,0,0,0
692,Engineering Management,,26,0,26,0,0,0,0
693,Engineering Mathematics,,4,4,0,0,0,0,0
694,English,,38,38,0,0,0,0,0
695,Environmental Science,,15,6,9,0,0,0,0
696,Environmental Studies,,9,9,0,0,0,0,0
697,Finance,,127,47,80,0,0,0,0
698,French Studies,,3,3,0,0,0,0,0
699,General Business,,6,6,0,0,0,0,0
700,General Studies,,51,51,0,0,0,0,0
701,Health Policy Studies,,17,17,0,0,0,0,0
702,Hispanic Studies,,4,4,0,0,0,0,0
703,History,,23,23,0,0,0,0,0
704,Human Resource Management,,10,10,0,0,0,0,0
705,Humanities,,1,1,0,0,0,0,0
706,Industrial & Systems Engin,,27,11,16,0,0,0,0
707,Info Systems and Technology,,7,0,7,0,0,0,0
708,Information Technology Mgmt,,30,30,0,0,0,0,0
709,International Studies,,10,10,0,0,0,0,0
710,Language Arts,,24,24,0,0,0,0,0
711,Liberal Studies,,23,17,6,0,0,0,0
712,Management,,34,34,0,0,0,0,0
713,Management Information Systems,,4,3,1,0,0,0,0
714,Manufacturing Engineering,,3,3,0,0,0,0,0
715,Manufacturing System Engin,,1,0,1,0,0,0,0
716,Marketing,,37,37,0,0,0,0,0
717,Mathematics,,15,15,0,0,0,0,0
718,Mathematics Studies,,13,13,0,0,0,0,0
719,Mechanical Engineering,,59,34,25,0,0,0,0
720,Microbiology,,3,3,0,0,0,0,0
721,Philosophy,,8,8,0,0,0,0,0
722,Physics,,2,2,0,0,0,0,0
723,Political Science,,41,41,0,0,0,0,0
724,Psychology,,132,120,12,0,0,0,0
725,Public Administration,,26,0,26,0,0,0,0
726,Public Policy,,18,0,18,0,0,0,0
727,Science Education,,6,0,6,0,0,0,0
728,Science Studies,,6,6,0,0,0,0,0
729,Secondary Certification,,6,6,0,0,0,0,0
730,Social Studies,,12,12,0,0,0,0,0
731,Sociology,,14,14,0,0,0,0,0
732,Software Engineering,,24,14,10,0,0,0,0
733,Special Education,,53,2,51,0,0,0,0
734,Supply Chain Management,,9,9,0,0,0,0,0
735,Teaching,,18,0,18,0,0,0,0
736,Urban & Regional Studies,,7,7,0,0,0,0,0
737,Women's and Gender Studies,,2,2,0,0,0,0,0
738,,,,,,,,,
739,,,,,,,,,
740,The University of Michigan - Flint,,,,,,,,
741,American Culture,,2,0,2,0,0,0,0
742,Anesthesia,,18,0,18,0,0,0,0
743,Biology,,10,0,10,0,0,0,0
744,Business Administration,,80,0,80,0,0,0,0
745,Computer Sci & Info Systems,,18,0,18,0,0,0,0
746,Education,,83,0,83,0,0,0,0
747,Education (MA) TCP,,3,0,3,0,0,0,0
748,English Language & Literature,,24,0,24,0,0,0,0
749,Health Education,,5,0,5,0,0,0,0
750,Liberal Studies,,5,0,5,0,0,0,0
751,Nursing,,25,0,25,0,0,0,0
752,Physical Therapy,,36,0,36,0,0,0,0
753,Physical Therapy (Post-Prof),,8,0,8,0,0,0,0
754,Public Administration,,66,0,66,0,0,0,0
755,Social Science (MA),,10,0,10,0,0,0,0
756,Health Sciences (PT),,1,0,1,0,0,0,0
757,Physical Therapy,,1,0,1,0,0,0,0
758,BSN Completion,,1,1,0,0,0,0,0
759,BSN General,,12,12,0,0,0,0,0
760,Bus Admin Accounting,,1,1,0,0,0,0,0
761,Communication,,1,1,0,0,0,0,0
762,Economics,,2,2,0,0,0,0,0
763,Elementary Education,,2,2,0,0,0,0,0
764,Environmental Sci & Planning,,1,1,0,0,0,0,0
765,Music Performance,,1,1,0,0,0,0,0
766,Radiation Therapy,,2,2,0,0,0,0,0
767,Social Studies TCP,,1,1,0,0,0,0,0
768,Actuarial Mathematics,,2,2,0,0,0,0,0
769,African-American Studies,,2,2,0,0,0,0,0
770,Anthropology,,5,5,0,0,0,0,0
771,Applied Psychology,,1,1,0,0,0,0,0
772,Applied Science,,22,22,0,0,0,0,0
773,Art Education,,4,4,0,0,0,0,0
774,Biochemistry,,1,1,0,0,0,0,0
775,Biology,,22,22,0,0,0,0,0
776,Biology TCP,,2,2,0,0,0,0,0
777,BSN Completion,,65,65,0,0,0,0,0
778,BSN General,,94,94,0,0,0,0,0
779,Bus Admin Accounting,,55,55,0,0,0,0,0
780,Bus Admin Finance,,20,20,0,0,0,0,0
781,Bus Admin General,,29,29,0,0,0,0,0
782,Bus Admin International Bus,,3,3,0,0,0,0,0
783,Bus Admin Management,,6,6,0,0,0,0,0
784,Bus Admin Marketing,,26,26,0,0,0,0,0
785,Bus Admin Operations Mgmt,,17,17,0,0,0,0,0
786,Bus Admin Org Beh/Hum Res,,13,13,0,0,0,0,0
787,Chemistry,,5,5,0,0,0,0,0
788,Clinical Lab Sci/Med Tech,,8,8,0,0,0,0,0
789,Clinical/Community Psychology,,27,27,0,0,0,0,0
790,Communication,,44,44,0,0,0,0,0
791,Computer Information Systems,,9,9,0,0,0,0,0
792,Computer Science,,11,11,0,0,0,0,0
793,Criminal Justice,,34,34,0,0,0,0,0
794,Earth Science TCP,,1,1,0,0,0,0,0
795,Economics,,11,11,0,0,0,0,0
796,Elementary Education,,53,53,0,0,0,0,0
797,Engineering Science,,1,1,0,0,0,0,0
798,English,,14,14,0,0,0,0,0
799,English TCP,,9,9,0,0,0,0,0
800,English-Writing Specialization,,12,12,0,0,0,0,0
801,Environmental Sci & Planning,,7,7,0,0,0,0,0
802,Fine Arts - Performance,,7,7,0,0,0,0,0
803,Fine Arts - Studio Art,,8,8,0,0,0,0,0
804,Health and Human Behavior,,1,1,0,0,0,0,0
805,Health Care Administration,,28,28,0,0,0,0,0
806,Health Education,,9,9,0,0,0,0,0
807,Health Sciences,,20,20,0,0,0,0,0
808,History,,13,13,0,0,0,0,0
809,Human Biology,,8,8,0,0,0,0,0
810,Journalism,,6,6,0,0,0,0,0
811,Mathematics,,7,7,0,0,0,0,0
812,Mathematics TCP,,4,4,0,0,0,0,0
813,Mechanical Engineering,,4,4,0,0,0,0,0
814,Molecular BIO/Biotechnology,,10,10,0,0,0,0,0
815,Music Performance,,2,2,0,0,0,0,0
816,Philosophy,,3,3,0,0,0,0,0
817,Physics,,3,3,0,0,0,0,0
818,Political Science,,10,10,0,0,0,0,0
819,Psychology,,22,22,0,0,0,0,0
820,Public Administration,,2,2,0,0,0,0,0
821,Radiation Therapy,,4,4,0,0,0,0,0
822,Research Psychology,,2,2,0,0,0,0,0
823,"Social Sciences, Joint program",,6,6,0,0,0,0,0
824,Social Studies TCP,,8,8,0,0,0,0,0
825,Social Work,,38,38,0,0,0,0,0
826,Sociology,,9,9,0,0,0,0,0
827,Spanish TCP,,2,2,0,0,0,0,0
828,Speech TCP,,1,1,0,0,0,0,0
829,THE:Design & Technology,,3,3,0,0,0,0,0
830,Theatre,,1,1,0,0,0,0,0
831,Visual Communication,,17,17,0,0,0,0,0
832,Wildlife Biology,,4,4,0,0,0,0,0
