,The University of Michigan,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
632,,Literature Science & the Arts,129,129,0,0,0,0,0
633,,Rackham,39,0,17,14,0,0,8
634,Sound Engineering,,,,,,,,
635,,"Music, Theatre & Dance",2,2,0,0,0,0,0
636,South Asian Studies,,,,,,,,
637,,Rackham,2,0,2,0,0,0,0
638,Southeast Asian Studies,,,,,,,,
639,,Rackham,2,0,2,0,0,0,0
640,Space Engineering,,,,,,,,
641,,Engineering,22,0,22,0,0,0,0
642,Spanish,,,,,,,,
643,,Literature Science & the Arts,151,151,0,0,0,0,0
644,Spatial Analysis,,,,,,,,
645,,Rackham,0,0,0,0,0,0,0
646,Sport Management,,,,,,,,
647,,Kinesiology,92,92,0,0,0,0,0
648,Sport Management and Communications,,,,,,,,
649,,Kinesiology,1,1,0,0,0,0,0
650,Statistics,,,,,,,,
651,,Literature Science & the Arts,45,45,0,0,0,0,0
652,,Rackham,23,0,8,7,0,0,8
653,Structural Engineering,,,,,,,,
654,,Engineering,2,0,2,0,0,0,0
655,Supply Chain Management,,,,,,,,
656,,Business Administration,22,0,22,0,0,0,0
657,Survey Methodology,,,,,,,,
658,,Rackham,13,0,8,2,0,0,3
659,Tailored,,,,,,,,
660,,Graduate Information,4,0,4,0,0,0,0
661,Theatre,,,,,,,,
662,,"Music, Theatre & Dance",25,25,0,0,0,0,0
663,,Rackham,1,0,0,1,0,0,0
664,Toxicology,,,,,,,,
665,,Rackham,3,0,0,3,0,0,0
666,Unclassified,,,,,,,,
667,,Social Work,0,0,0,0,0,0,0
668,Urban and Regional Planning,,,,,,,,
669,,Rackham,70,0,61,2,0,0,7
670,Women's Studies,,,,,,,,
671,,Literature Science & the Arts,58,58,0,0,0,0,0
672,,Rackham,0,0,0,0,0,0,0
673,Women's Studies and Sociology,,,,,,,,
674,,Rackham,2,0,0,2,0,0,0
675,,,,,,,,,
676,Graduates with Two Plans,,928,898,28,2,0,0,0
677,Graduates with Three Plans,,26,26,0,0,0,0,0
678,Graduates with Four Plans,,1,1,0,0,0,0,0
679,,,,,,,,,
680,,,,,,,,,
681,The University of Michigan - Dearborn,,,,,,,,
682,Accounting,,87,62,25,0,0,0,0
683,Accounting/Acctg Info Systems,,1,1,0,0,0,0,0
684,Accounting/Fin Acctg&Reporting,,14,14,0,0,0,0,0
685,American Studies,,2,2,0,0,0,0,0
686,Anthropology,,19,19,0,0,0,0,0
687,Applied and Computational Math,,3,0,0,3,3,0,0
688,Art History,,6,6,0,0,0,0,0
689,Automotive Systems Engineering,,29,0,0,28,0,0,0
690,Behavioral Sciences,,25,25,0,0,0,0,0
691,Biochemistry,,21,21,0,0,0,0,0
692,Biological Sciences,,104,104,0,0,0,0,0
693,Bus Admin/Health Services Adm,,1,0,1,0,0,0,0
694,Business Admin/Finance,,5,0,5,0,0,0,0
695,Business Admin/Ind & Syst Engr,,3,0,3,0,0,0,0
696,Business Administration,,44,0,44,0,0,0,0
697,Business Analytics,,1,0,1,0,0,0,0
698,Chemistry (ACS Certified),,5,5,0,0,0,0,0
699,Chemistry (Instructional),,1,1,0,0,0,0,0
700,CIS Mathematics,,3,3,0,0,0,0,0
701,Communications,,40,40,0,0,0,0,0
702,Computer & Information Science,,46,29,0,17,0,0,0
703,Computer Engineering,,60,44,0,16,0,0,0
704,Criminal Justice Studies,,57,57,0,0,0,0,0
705,Digital Marketing,,11,11,0,0,0,0,0
706,Early Childhood,,14,14,0,0,0,0,0
707,Early Childhood Education,,4,0,4,0,0,0,0
708,Earth Science,,6,6,,0,0,0,0
709,Economics,,24,24,0,0,0,0,0
710,Education,,38,0,0,32,0,0,0
711,Educational Leadership,,10,0,10,0,0,0,0
712,Educational Technology,,9,0,9,0,0,0,0
713,Electrical Engineering,,91,57,0,34,0,0,0
714,Energy Systems Engineering,,5,0,0,5,0,0,0
715,Engineering Management,,22,0,0,22,0,0,0
716,Engineering Mathematics,,4,4,0,0,0,0,0
717,English,,41,41,0,0,0,0,0
718,Environmental Science,,11,8,0,3,0,0,0
719,Environmental Studies,,6,6,0,0,0,0,0
720,Finance,,87,35,52,0,0,0,0
721,French Studies,,8,8,0,0,0,0,0
722,General Business,,3,3,0,0,0,0,0
723,General Studies,,62,62,0,0,0,0,0
724,Health Policy Studies,,50,50,0,0,0,0,0
725,Hispanic Studies,,6,6,0,0,0,0,0
726,History,,14,14,0,0,0,0,0
727,Human Resource Management,,12,12,0,0,0,0,0
728,Industrial & Systems Engin,,21,7,0,14,0,0,0
729,Info Systems and Technology,,7,0,0,7,0,0,0
730,Information Sys Engineering,,1,0,0,0,0,0,0
731,Information Technology Mgmt,,32,32,0,0,0,0,0
732,International Studies,,13,13,0,0,0,0,0
733,Journalism and Screen Studies,,16,16,0,0,0,0,0
734,Language Arts,,13,13,0,0,0,0,0
735,Liberal Studies,,18,15,0,3,0,0,0
736,Management,,22,22,0,0,0,0,0
737,Manufacturing Engineering,,5,5,0,0,0,0,0
738,Manufacturing System Engin,,4,0,0,4,0,0,0
739,Marketing,,27,27,0,0,0,0,0
740,Mathematics,,15,15,0,0,0,0,0
741,Mathematics Studies,,9,9,0,0,0,0,0
742,Mechanical Engineering,,75,42,0,33,0,0,0
743,Microbiology,,3,3,0,0,0,0,0
744,Philosophy,,9,9,0,0,0,0,0
745,Physics,,8,8,0,0,0,0,0
746,Political Science,,29,29,0,0,0,0,0
747,Program & Project Management,,16,0,0,16,0,0,0
748,Psychology,,155,137,18,0,0,0,0
749,Public Administration,,37,0,0,37,0,0,0
750,Public Policy,,8,0,8,0,0,0,0
751,Science Education,,2,0,2,0,0,0,0
752,Science Studies,,8,8,0,0,0,0,0
753,Social Studies,,12,12,0,0,0,0,0
754,Sociology,,11,11,0,0,0,0,0
755,Software Engineering,,30,27,0,3,3,0,0
756,Special Education,,32,13,19,0,0,0,0
757,Supply Chain Management,,22,22,0,0,0,0,0
758,Teaching,,9,0,9,0,0,0,0
759,Urban & Regional Studies,,5,5,0,0,0,0,0
760,Women's and Gender Studies,,3,3,0,0,0,0,0
761,,,,,,,,,
762,The University of Michigan - Flint,,,,,,,,
763,Accounting,,12,0,12,0,0,0,0
764,Actuarial Mathematics,,6,6,0,0,0,0,0
765,Africana Studies,,3,3,0,0,0,0,0
766,Anesthesia,,13,0,12,1,0,0,0
767,Anthropology,,8,8,0,0,0,0,0
768,Applied Psychology,,30,30,0,0,0,0,0
769,Applied Science,,27,27,0,0,0,0,0
770,Art Education,,2,2,0,0,0,0,0
771,Arts Administration,,10,0,10,0,0,0,0
772,Biochemistry,,8,8,0,0,0,0,0
773,Biology,,53,42,11,0,0,0,0
774,BSN Completion,,144,144,0,0,0,0,0
775,BSN General,,110,110,0,0,0,0,0
776,Bus Admin Accounting,,47,47,0,0,0,0,0
777,Bus Admin Finance,,24,24,0,0,0,0,0
778,Bus Admin General,,30,30,0,0,0,0,0
779,Bus Admin International Bus,,10,10,0,0,0,0,0
780,Bus Admin Management,,31,31,0,0,0,0,0
781,Bus Admin Marketing,,16,16,0,0,0,0,0
782,Bus Admin Operations Mgmt,,5,5,0,0,0,0,0
783,Bus Admin Org Beh/Hum Res Mgmt,,1,1,0,0,0,0,0
784,Business Administration,,72,0,72,0,0,0,0
785,Chemistry,,5,5,0,0,0,0,0
786,Clinical Lab Sci/Med Tech,,5,5,0,0,0,0,0
787,Clinical/Community Psychology,,9,9,0,0,0,0,0
788,Communication,,41,41,0,0,0,0,0
789,Computer Information Systems,,23,23,0,0,0,0,0
790,Computer Sci & Info Systems,,30,0,30,0,0,0,0
791,Computer Science,,21,21,0,0,0,0,0
792,Criminal Justice,,33,33,0,0,0,0,0
793,Early Childhood Education,,10,0,10,0,0,0,0
794,Earth Science TCP,,1,1,0,0,0,0,0
795,Economics,,5,5,0,0,0,0,0
796,Education,,25,0,25,0,0,0,0
797,Education (MA) TCP,,11,0,11,0,0,0,0
798,Educational Technology,,6,0,6,0,0,0,0
799,Elementary Education,,72,72,0,0,0,0,0
800,Energy and Sustainable Systems,,4,4,0,0,0,0,0
801,English,,12,12,0,0,0,0,0
802,English Language & Literature,,20,0,20,0,0,0,0
803,English TCP,,10,10,0,0,0,0,0
804,English-Writing Specialization,,15,15,0,0,0,0,0
805,Environmental Sci & Planning,,13,13,0,0,0,0,0
806,Fine Arts - Performance,,3,3,0,0,0,0,0
807,Fine Arts - Studio Art,,6,6,0,0,0,0,0
808,French TCP,,2,2,0,0,0,0,0
809,Health Care Administration,,79,79,0,0,0,0,0
810,Health Education,,19,10,9,0,0,0,0
811,Health Sciences,,21,21,0,0,0,0,0
812,History,,23,23,0,0,0,0,0
813,History TCP,,3,3,0,0,0,0,0
814,Human Biology,,14,14,0,0,0,0,0
815,Integrated Science TCP,,1,1,0,0,0,0,0
816,Journalism,,7,7,0,0,0,0,0
817,Liberal Studies,,4,0,4,0,0,0,0
818,Literacy Education,,19,0,19,0,0,0,0
819,Mathematics,,8,3,5,0,0,0,0
820,Mathematics TCP,,3,3,0,0,0,0,0
821,Mechanical Engineering,,17,17,0,0,0,0,0
822,Molecular BIO/Biotechnology,,17,17,0,0,0,0,0
823,Music Education,,3,3,0,0,0,0,0
824,Music Performance,,3,3,0,0,0,0,0
825,Natural History Biology,,1,1,0,0,0,0,0
826,Nursing,,47,0,13,34,0,0,0
827,Philosophy,,11,11,0,0,0,0,0
828,Philosophy & Psychology,,1,1,0,0,0,0,0
829,Physical Therapy,,54,0,53,1,0,0,0
830,Physical Therapy (Post-Prof),,20,0,8,12,0,0,0
831,Physics,,3,3,0,0,0,0,0
832,Political Science,,5,5,0,0,0,0,0
833,Psychology,,40,40,0,0,0,0,0
834,Public Administration,,49,6,43,0,0,0,0
835,Public Health,,3,0,3,0,0,0,0
836,Radiation Therapy,,9,9,0,0,0,0,0
837,Research Psychology,,6,6,0,0,0,0,0
838,Social Science (MA),,7,0,7,0,0,0,0
839,"Social Sciences, Joint program",,8,8,0,0,0,0,0
840,Social Studies TCP,,13,13,0,0,0,0,0
841,Social Work,,48,48,0,0,0,0,0
842,Sociology,,7,7,0,0,0,0,0
843,Spanish TCP,,2,2,0,0,0,0,0
844,Special Education,,30,0,30,0,0,0,0
845,Technology in Education,,10,0,10,0,0,0,0
846,THE:Design & Technology,,3,3,0,0,0,0,0
847,Theatre,,5,5,0,0,0,0,0
848,Visual Communication,,15,15,0,0,0,0,0
849,Wildlife Biology,,5,5,0,0,0,0,0
