,The University of Michigan,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
641,,Literature Science & the Arts,44,44,0,0,0,0,0
642,,Rackham,0,0,0,0,0,0,0
643,Women's Studies and Sociology,,,,,,,,
644,,Rackham,2,0,0,2,0,0,0
645,,,,,,,,,
646,,,,,,,,,
647,Graduates with Two Plans,,865,816,42,7,0,0,0
648,Graduates with Three Plans,,34,33,1,0,0,0,0
649,Graduates with Four Plans,,0,0,0,0,0,0,0
650,,,,,,,,,
651,,,,,,,,,
652,The University of Michigan - Dearborn,,,,,,,,
653,Accounting,,21,4,17,0,0,0,0
654,Accounting/Acctg Info Systems,,2,2,0,0,0,0,0
655,Accounting/Controllership,,5,5,0,0,0,0,0
656,Accounting/Fin Acctg&Reporting,,63,63,0,0,0,0,0
657,Anthropology,,5,5,0,0,0,0,0
658,Applied and Computational Math,,4,0,4,0,0,0,0
659,Art History,,6,6,0,0,0,0,0
660,Automotive Systems Engineering,,16,0,16,0,0,0,0
661,Behavioral Sciences,,23,23,0,0,0,0,0
662,Biochemistry,,20,20,0,0,0,0,0
663,Biological Sciences,,82,82,0,0,0,0,0
664,Bus Admin/Health Services Adm,,1,0,1,0,0,0,0
665,Business Admin/Finance,,11,0,11,0,0,0,0
666,Business Admin/Ind & Syst Engr,,3,0,3,0,0,0,0
667,Business Administration,,80,0,80,0,0,0,0
668,Chemistry (ACS Certified),,13,13,0,0,0,0,0
669,CIS Mathematics,,3,3,0,0,0,0,0
670,Communications,,71,71,0,0,0,0,0
671,Computer & Information Science,,47,32,15,0,0,0,0
672,Computer Engineering,,41,32,9,0,0,0,0
673,Criminal Justice Studies,,47,47,0,0,0,0,0
674,Early Childhood,,8,8,0,0,0,0,0
675,Earth Science,,4,4,0,0,0,0,0
676,Economics,,24,24,0,0,0,0,0
677,Education (Grad),,39,0,39,0,0,0,0
678,Educational Leadership,,14,0,14,0,0,0,0
679,Electrical Engineering,,85,56,29,0,0,0,0
680,Engineering Management,,20,0,20,0,0,0,0
681,Engineering Mathematics,,4,4,0,0,0,0,0
682,English,,42,42,0,0,0,0,0
683,Environmental Science,,7,3,4,0,0,0,0
684,Environmental Studies,,6,6,0,0,0,0,0
685,Finance,,102,42,60,0,0,0,0
686,French Studies,,3,3,0,0,0,0,0
687,General Business,,7,7,0,0,0,0,0
688,General Studies,,57,57,0,0,0,0,0
689,Health Policy Studies,,17,17,0,0,0,0,0
690,Hispanic Studies,,6,6,0,0,0,0,0
691,History,,25,25,0,0,0,0,0
692,Human Resource Management,,10,10,0,0,0,0,0
693,Humanities,,1,1,0,0,0,0,0
694,Industrial & Systems Engin,,28,16,12,0,0,0,0
695,Information System,,1,0,1,0,0,0,0
696,Info Systems and Technology,,4,0,4,0,0,0,0
697,Information Technology Mgmt,,20,20,0,0,0,0,0
698,International Studies,,3,3,0,0,0,0,0
699,Language Arts,,18,18,0,0,0,0,0
700,Liberal Studies,,19,15,4,0,0,0,0
701,Management,,42,42,0,0,0,0,0
702,Management Information Systems,,4,3,1,0,0,0,0
703,Manufacturing Engineering,,6,6,0,0,0,0,0
704,Manufacturing System Engin,,5,0,5,0,0,0,0
705,Marketing,,38,38,0,0,0,0,0
706,Mathematics,,17,17,0,0,0,0,0
707,Mathematics Studies,,22,22,0,0,0,0,0
708,Mechanical Engineering,,72,53,19,0,0,0,0
709,Microbiology,,5,5,0,0,0,0,0
710,Philosophy,,5,5,0,0,0,0,0
711,Physics,,2,2,0,0,0,0,0
712,Political Science,,34,34,0,0,0,0,0
713,Program & Project,,6,0,6,0,0,0,0
714,Psychology,,132,118,14,0,0,0,0
715,Public Administration,,32,0,32,0,0,0,0
716,Public Policy,,11,0,11,0,0,0,0
717,Science Education,,10,0,10,0,0,0,0
718,Science Studies,,13,13,0,0,0,0,0
719,Social Studies,,23,23,0,0,0,0,0
720,Sociology,,18,18,0,0,0,0,0
721,Software Engineering,,17,12,5,0,0,0,0
722,Special Education,,68,4,64,0,0,0,0
723,Supply Chain Management,,11,11,0,0,0,0,0
724,Teaching,,14,0,14,0,0,0,0
725,Urban & Regional Studies,,4,4,0,0,0,0,0
726,Women's and Gender Studies,,2,2,0,0,0,0,0
727,,,,,,,,,
728,,,,,,,,,
729,The University of Michigan - Flint,,,,,,,,
730,Actuarial Mathematics,,4,4,0,0,0,0,0
731,African-American Studies,,4,4,0,0,0,0,0
732,American Culture,,14,0,14,0,0,0,0
733,Anesthesia,,15,0,15,0,0,0,0
734,Anthropology,,2,2,0,0,0,0,0
735,Applied Science,,29,29,0,0,0,0,0
736,Art Education,,12,12,0,0,0,0,0
737,Biology,,24,24,0,0,0,0,0
738,Biology TCP,,2,2,0,0,0,0,0
739,BSN Completion,,30,30,0,0,0,0,0
740,BSN General,,67,67,0,0,0,0,0
741,Bus Admin Accounting,,49,49,0,0,0,0,0
742,Bus Admin Finance,,20,20,0,0,0,0,0
743,Bus Admin General,,18,18,0,0,0,0,0
744,Bus Admin Marketing,,18,18,0,0,0,0,0
745,Bus Admin Operations Mgmt,,12,12,0,0,0,0,0
746,Bus Admin Org Beh/Hum Res Mgmt,,12,12,0,0,0,0,0
747,Business Administration,,58,1,57,0,0,0,0
748,Chemistry,,11,11,0,0,0,0,0
749,Clinical Lab Sci/Med Tech,,5,5,0,0,0,0,0
750,Clinical/Community Psychology,,24,24,0,0,0,0,0
751,Communication,,29,29,0,0,0,0,0
752,Computer Information Systems,,7,7,0,0,0,0,0
753,Computer Sci & Info Systems,,1,0,1,0,0,0,0
754,Computer Science,,16,16,0,0,0,0,0
755,Criminal Justice,,20,20,0,0,0,0,0
756,Earth Science TCP,,2,2,0,0,0,0,0
757,Economics,,6,6,0,0,0,0,0
758,Education,,30,0,30,0,0,0,0
759,Education (MA) TCP,,21,0,21,0,0,0,0
760,Elementary Education,,139,139,0,0,0,0,0
761,Engineering,,5,5,0,0,0,0,0
762,English,,36,36,0,0,0,0,0
763,English TCP,,14,14,0,0,0,0,0
764,Environmental Health & Safety,,1,1,0,0,0,0,0
765,Environmental Sci & Planning,,7,7,0,0,0,0,0
766,Fine Arts - Performance,,1,1,0,0,0,0,0
767,Fine Arts - Studio Art,,14,14,0,0,0,0,0
768,French,,1,1,0,0,0,0,0
769,General Studies,,1,1,0,0,0,0,0
770,Health Care Administration,,14,14,0,0,0,0,0
771,Health Education,,11,7,4,0,0,0,0
772,Health Sciences (PT),,31,0,31,0,0,0,0
773,History,,20,20,0,0,0,0,0
774,History TCP,,25,25,0,0,0,0,0
775,Hlth Care Adm Services to Aged,,1,1,0,0,0,0,0
776,Human Biology,,7,7,0,0,0,0,0
777,Interdisciplinary Studies,,3,3,0,0,0,0,0
778,Mathematics,,1,1,0,0,0,0,0
779,Mathematics TCP,,7,7,0,0,0,0,0
780,Molecular BIO/Biotechnology,,11,11,0,0,0,0,0
781,Music,,2,2,0,0,0,0,0
782,Music Education,,2,2,0,0,0,0,0
783,Music Performance,,1,1,0,0,0,0,0
784,Natural History Biology,,2,2,0,0,0,0,0
785,Nursing,,9,0,9,0,0,0,0
786,Philosophy,,5,5,0,0,0,0,0
787,Philosophy & Psychology,,1,1,0,0,0,0,0
788,Philosophy -Emphasis in Ethics,,1,1,0,0,0,0,0
789,Physical Therapy,,30,0,30,0,0,0,0
790,Political Science,,19,19,0,0,0,0,0
791,Political Science TCP,,2,2,0,0,0,0,0
792,Psychology,,18,18,0,0,0,0,0
793,Psychology TCP,,1,1,0,0,0,0,0
794,Public Administration,,22,2,20,0,0,0,0
795,Radiation Therapy,,12,12,0,0,0,0,0
796,Research Psychology,,4,4,0,0,0,0,0
797,Resource Ecology,,1,1,0,0,0,0,0
798,Social Science (MA),,5,0,5,0,0,0,0
799,"Social Sciences, Joint program",,5,5,0,0,0,0,0
800,Social Studies TCP,,4,4,0,0,0,0,0
801,Social Work,,43,43,0,0,0,0,0
802,Sociology,,9,9,0,0,0,0,0
803,Spanish,,4,4,0,0,0,0,0
804,Spanish & Int'l Studies,,2,2,0,0,0,0,0
805,Speech TCP,,1,1,0,0,0,0,0
806,Theatre,,3,3,0,0,0,0,0
807,Wildlife Biology,,4,4,0,0,0,0,0
