,The University of Michigan,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
630,Scientific Computing,,,,,,,,
631,,Rackham,4,0,0,4,0,0,0
632,Screen Arts and Cultures,,,,,,,,
633,,Literature Science & the Arts,101,101,0,0,0,0,0
634,,Rackham,3,0,0,1,0,0,2
635,Second Career Nursing,,,,,,,,
636,,Nursing,41,41,0,0,0,0,0
637,Slavic Language and Literature,,,,,,,,
638,,Rackham,4,0,2,1,0,0,1
639,Social and Administrative Sciences,,0,,,,,,
640,,Rackham,2,0,0,1,0,0,1
641,Social Computing,,,,,,,,
642,,Graduate Information,1,0,1,0,0,0,0
643,Social Policy and Evaluation,,,,,,,,
644,,Social Work,26,0,26,0,0,0,0
645,Social Theory and Practice,,,,,,,,
646,,Literature Science & the Arts,15,15,0,0,0,0,0
647,Social Work and Anthropology,,,,,,,,
648,,Rackham,3,0,0,1,0,0,2
649,Social Work and Political Science,,,,,,,,
650,,Rackham,4,0,0,3,0,0,1
651,Social Work and Psychology,,,,,,,,
652,,Rackham,7,0,0,6,0,0,1
653,Social Work and Sociology,,,,,,,,
654,,Rackham,3,0,0,1,0,0,2
655,Sociology,,,,,,,,
656,,Literature Science & the Arts,87,87,0,0,0,0,0
657,,Rackham,26,0,12,6,0,0,8
658,Sound Engineering,,,,,,,,
659,,"Music, Theatre & Dance",6,6,0,0,0,0,0
660,South Asian Studies,,,,,,,,
661,,Rackham,2,0,2,0,0,0,0
662,Southeast Asian Studies,,,,,,,,
663,,Rackham,2,0,2,0,0,0,0
664,Space Engineering,,,,,,,,
665,,Engineering,20,0,20,0,0,0,0
666,Spanish,,,,,,,,
667,,Literature Science & the Arts,168,168,0,0,0,0,0
668,Spatial Analysis,,,,,,,,
669,,Rackham,0,0,0,0,0,0,0
670,Sport Management,,,,,,,,
671,,Kinesiology,91,91,0,0,0,0,0
672,Sport Management and Communications,,,,,,,,
673,,Kinesiology,2,2,0,0,0,0,0
674,Statistics,,,,,,,,
675,,Literature Science & the Arts,62,62,0,0,0,0,0
676,,Rackham,37,0,17,8,0,0,12
677,Structural Engineering,,,,,,,,
678,,Engineering,4,0,4,0,0,0,0
679,Supply Chain Management,,,,,,,,
680,,Business Administration,29,0,29,0,0,0,0
681,Survey Methodology,,,,,,,,
682,,Rackham,16,0,10,3,0,0,3
683,Systems Engineering and Design,,,,,,,,
684,,Engineering,1,0,1,0,0,0,0
685,Tailored,,,,,,,,
686,,Graduate Information,15,0,15,0,0,0,0
687,Theatre,,,,,,,,
688,,"Music, Theatre & Dance",30,30,0,0,0,0,0
689,Toxicology,,,,,,,,
690,,Rackham,5,0,0,2,0,0,3
691,Translational Research Education,,,,,,,,
692,,Rackham,0,0,0,0,0,0,0
693,Unclassified,,,,,,,,
694,,Social Work,0,0,0,0,0,0,0
695,Urban and Regional Planning,,,,,,,,
696,,Rackham,51,0,46,2,0,0,3
697,Urban Design,,,,,,,,
698,,Architecture & Urban Planning,9,0,9,0,0,0,0
699,Women's Studies,,,,,,,,
700,,Literature Science & the Arts,71,71,0,0,0,0,0
701,,Rackham,0,0,0,0,0,0,0
702,Women's Studies and Sociology,,,,,,,,
703,,Rackham,2,0,0,2,0,0,0
704,World Performance Studies,,,,,,,,
705,,Rackham,0,0,0,0,0,0,0
706,,,,,,,,,
707,,,,,,,,,
708,Graduates with Two Plans,,840,824,12,4,0,0,0
709,Graduates with Three Plans,,31,31,0,0,0,0,0
710,Graduates with Four Plans,,0,0,0,0,0,0,0
711,,,,,,,,,
712,,,,,,,,,
713,The University of Michigan - Dearborn,,,,,,,,
714,Accounting,,93,74,19,0,0,0,0
715,Accounting/Fin Acctg&Reporting,,1,1,0,0,0,0,0
716,Accounting/Finance,,1,0,1,0,0,0,0
717,Anthropology,,7,7,0,0,0,0,0
718,Applied and Computational Math,,5,0,5,0,0,0,0
719,Art History,,3,3,0,0,0,0,0
720,Automotive Systems Engineering,,78,0,77,1,0,0,0
721,Behavioral Sciences,,24,24,0,0,0,0,0
722,Biochemistry,,27,27,0,0,0,0,0
723,Bioengineering,,11,11,0,0,0,0,0
724,Biological Sciences,,98,98,0,0,0,0,0
725,Business Admin/Ind & Syst Engr,,2,0,2,0,0,0,0
726,Business Administration,,48,0,48,0,0,0,0
727,Business Analytics,,38,0,38,0,0,0,0
728,Chemistry (ACS Certified),,4,4,0,0,0,0,0
729,CIS Mathematics,,2,2,0,0,0,0,0
730,Communications,,52,52,0,0,0,0,0
731,Computer & Information Science,,61,30,31,0,0,0,0
732,Computer Engineering,,41,32,9,0,0,0,0
733,Criminal Justice Studies,,48,48,0,0,0,0,0
734,Digital Forensics,,1,1,0,0,0,0,0
735,Digital Marketing,,23,23,0,0,0,0,0
736,Early Childhood,,10,10,0,0,0,0,0
737,Early Childhood Education,,8,0,8,0,0,0,0
738,Earth Science,,3,3,0,0,0,0,0
739,Economics,,22,22,0,0,0,0,0
740,Education,,38,0,33,5,0,0,0
741,Educational Leadership,,8,0,8,0,0,0,0
742,Educational Technology,,21,0,21,0,0,0,0
743,Electrical Engineering,,145,72,73,0,0,0,0
744,Energy Systems Engineering,,3,0,3,0,0,0,0
745,Engineering Management,,21,0,21,0,0,0,0
746,English,,39,39,0,0,0,0,0
747,Environmental Science,,15,8,7,0,0,0,0
748,Environmental Studies,,11,11,0,0,0,0,0
749,Finance,,70,49,21,0,0,0,0
750,General Business,,13,13,0,0,0,0,0
751,General Studies,,45,45,0,0,0,0,0
752,Health Information Technology,,2,0,2,0,0,0,0
753,Health Policy Studies,,38,38,0,0,0,0,0
754,Hispanic Studies,,4,4,0,0,0,0,0
755,History,,18,18,0,0,0,0,0
756,Human Resource Management,,8,8,0,0,0,0,0
757,Industrial & Systems Engin,,30,7,23,0,0,0,0
758,Info Systems and Technology,,16,0,16,0,0,0,0
759,Information Sys Engineering,,1,0,0,1,0,0,0
760,Information Systems,,10,0,10,0,0,0,0
761,Information Technology Mgmt,,28,28,0,0,0,0,0
762,Integrated Science,,1,1,0,0,0,0,0
763,International Studies,,12,12,0,0,0,0,0
764,Journalism and Screen Studies,,28,28,0,0,0,0,0
765,Language Arts,,11,11,0,0,0,0,0
766,Liberal Studies,,23,17,6,0,0,0,0
767,Management,,14,14,0,0,0,0,0
768,Manufacturing Engineering,,1,1,0,0,0,0,0
769,Manufacturing System Engin,,2,0,2,0,0,0,0
770,Marketing,,39,39,0,0,0,0,0
771,Mathematics,,12,12,0,0,0,0,0
772,Mathematics Studies,,17,17,0,0,0,0,0
773,Mechanical Engineering,,148,66,82,0,0,0,0
774,Microbiology,,7,7,0,0,0,0,0
775,Philosophy,,6,6,0,0,0,0,0
776,Physics,,2,2,0,0,0,0,0
777,Political Science,,35,35,0,0,0,0,0
778,Program & Project Management,,19,0,19,0,0,0,0
779,Psychology,,154,144,10,0,0,0,0
780,Public Administration,,14,0,14,0,0,0,0
781,Public Health,,1,1,0,0,0,0,0
782,Public Policy,,3,0,3,0,0,0,0
783,Science Education,,5,0,5,0,0,0,0
784,Science Studies,,7,7,0,0,0,0,0
785,Social Studies,,12,12,0,0,0,0,0
786,Sociology,,6,6,0,0,0,0,0
787,Software Engineering,,25,16,9,0,0,0,0
788,Special Education,,27,13,14,0,0,0,0
789,Supply Chain Management,,39,17,22,0,0,0,0
790,Teaching,,9,0,9,0,0,0,0
791,Urban & Regional Studies,,4,4,0,0,0,0,0
792,Women's and Gender Studies,,2,2,0,0,0,0,0
793,,,,,,,,,
794,The University of Michigan - Flint,,,,,,,,
795,Accounting,,13,0,13,0,0,0,0
796,Actuarial Mathematics,,8,8,0,0,0,0,0
797,Africana Studies,,4,4,0,0,0,0,0
798,Anesthesia,,26,0,16,10,0,0,0
799,Anthropology,,6,6,0,0,0,0,0
800,Applied Psychology,,44,44,0,0,0,0,0
801,Applied Science,,21,21,0,0,0,0,0
802,Art and Design,,1,1,0,0,0,0,0
803,Arts Administration,,3,0,3,0,0,0,0
804,Biochemistry,,12,11,1,0,0,0,0
805,Biology,,50,44,6,0,0,0,0
806,BSN Completion,,187,187,0,0,0,0,0
807,BSN General,,106,106,0,0,0,0,0
808,Bus Admin Accounting,,45,45,0,0,0,0,0
809,Bus Admin Finance,,36,36,0,0,0,0,0
810,Bus Admin General,,47,47,0,0,0,0,0
811,Bus Admin International Bus,,11,11,0,0,0,0,0
812,Bus Admin Management,,46,46,0,0,0,0,0
813,Bus Admin Marketing,,25,25,0,0,0,0,0
814,Bus Admin Operations Mgmt,,1,1,0,0,0,0,0
815,Bus Admin Org Beh/Hum Res Mgmt,,9,9,0,0,0,0,0
816,Business Administration,,76,1,75,0,0,0,0
817,Chemistry,,1,1,0,0,0,0,0
818,Clinical Lab Sci/Med Tech,,17,17,0,0,0,0,0
819,Clinical/Community Psychology,,3,3,0,0,0,0,0
820,Communication,,36,36,0,0,0,0,0
821,Computer Information Systems,,13,13,0,0,0,0,0
822,Computer Sci & Info Systems,,171,0,171,0,0,0,0
823,Computer Science,,22,22,0,0,0,0,0
824,Criminal Justice,,31,31,0,0,0,0,0
825,Early Childhood Education,,9,0,9,0,0,0,0
826,Economics,,11,11,0,0,0,0,0
827,Education,,42,0,41,1,0,0,0
828,Education (MA) TCP,,8,0,8,0,0,0,0
829,Educational Technology,,6,0,6,0,0,0,0
830,Elementary Education,,33,33,0,0,0,0,0
831,Energy and Sustainable Systems,,4,4,0,0,0,0,0
832,Engineering,,1,1,0,0,0,0,0
833,Eng-Linguistics Specialization,,5,5,0,0,0,0,0
834,English,,14,14,0,0,0,0,0
835,English Language & Literature,,14,0,14,0,0,0,0
836,English TCP,,4,4,0,0,0,0,0
837,English-Writing Specialization,,12,12,0,0,0,0,0
838,Eng-Literature Specialization,,4,4,0,0,0,0,0
839,Environmental Sci & Planning,,7,7,0,0,0,0,0
840,Fine Arts - Performance,,1,1,0,0,0,0,0
841,Fine Arts - Studio Art,,6,6,0,0,0,0,0
842,French & Linguistics,,2,2,0,0,0,0,0
843,Health Care Administration,,89,89,0,0,0,0,0
844,Health Education,,5,3,2,0,0,0,0
845,Health Sciences,,25,25,0,0,0,0,0
846,History,,22,22,0,0,0,0,0
847,History TCP,,1,1,0,0,0,0,0
848,Human Biology,,12,12,0,0,0,0,0
849,Integrated Science TCP,,1,1,0,0,0,0,0
850,Journalism,,2,2,0,0,0,0,0
851,Liberal Studies,,9,0,9,0,0,0,0
852,Literacy Education,,6,0,6,0,0,0,0
853,Mathematics,,6,2,4,0,0,0,0
854,Mathematics TCP,,3,3,0,0,0,0,0
855,Mechanical Engineering,,18,18,0,0,0,0,0
856,Molecular BIO/Biotechnology,,13,13,0,0,0,0,0
857,Music,,1,1,0,0,0,0,0
858,Music Education,,1,1,0,0,0,0,0
859,Nursing,,39,0,5,34,0,0,0
860,Physical Therapy,,57,0,0,57,0,0,0
861,Physical Therapy (Post-Prof),,20,0,0,20,0,0,0
862,Physics,,2,2,0,0,0,0,0
863,Political Science,,11,11,0,0,0,0,0
864,Psychology,,50,50,0,0,0,0,0
865,Public Administration,,56,4,52,0,0,0,0
866,Public Health,,16,5,11,0,0,0,0
867,Radiation Therapy,,7,7,0,0,0,0,0
868,Research Psychology,,4,4,0,0,0,0,0
869,Social Science (MA),,7,0,7,0,0,0,0
870,"Social Sciences, Joint program",,7,7,0,0,0,0,0
871,Social Studies TCP,,9,9,0,0,0,0,0
872,Social Work,,58,58,0,0,0,0,0
873,Sociology,,8,8,0,0,0,0,0
874,Spanish,,2,2,0,0,0,0,0
875,Spanish & Int'l Studies,,1,1,0,0,0,0,0
876,Spanish & Linguistics,,2,2,0,0,0,0,0
877,Special Education,,7,0,7,0,0,0,0
878,THE:Design & Technology,,4,4,0,0,0,0,0
879,Theatre,,1,1,0,0,0,0,0
880,Visual Communication,,15,15,0,0,0,0,0
881,Wildlife Biology,,9,9,0,0,0,0,0
