,The University of Michigan,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
650,Business Admin/Ind & Syst Engr,,10,0,10,0,0,0,0
651,Chemistry (ACS Certified),,11,11,0,0,0,0,0
652,Chemistry (Instructional),,0,,0,0,0,0,0
653,CIS Mathematics,,3,3,0,0,0,0,0
654,CIS/Computer Science,,28,28,0,0,0,0,0
655,CIS/Information Systems,,12,12,0,0,0,0,0
656,Communications,,72,72,0,0,0,0,0
657,Computer & Information Science,,26,,26,0,0,0,0
658,Computer Engineering,,56,48,8,0,0,0,0
659,Criminal Justice Studies,,16,16,0,0,0,0,0
660,Early Childhood,,13,13,0,0,0,0,0
661,Earth Science,,3,3,0,0,0,0,0
662,Economics,,19,19,0,0,0,0,0
663,Education (Grad),,74,0,74,0,0,0,0
664,Electrical Engineering,,125,88,37,0,0,0,0
665,Engineering Management,,64,0,64,0,0,0,0
666,Engineering Mathematics,,6,6,0,0,0,0,0
667,English,,39,39,0,0,0,0,0
668,Environmental Science,,11,6,5,0,0,0,0
669,Environmental Studies,,5,5,0,0,0,0,0
670,Finance,,64,43,21,0,0,0,0
671,French Studies,,5,5,0,0,0,0,0
672,General Science,,0,,0,0,0,0,0
673,General Studies,,46,46,0,0,0,0,0
674,General Studies,,4,4,0,0,0,0,0
675,Health and Society,,0,,0,0,0,0,0
676,Health Policy Studies,,8,8,0,0,0,0,0
677,Hispanic Studies,,6,6,0,0,0,0,0
678,History,,48,48,0,0,0,0,0
679,Humanities,,1,1,0,0,0,0,0
680,Industrial & Systems Engin,,28,9,19,0,0,0,0
681,Info Systems and Technology,,6,0,6,0,0,0,0
682,International Studies,,6,6,0,0,0,0,0
683,Language Arts,,39,39,0,0,0,0,0
684,Language Studies,,0,,0,0,0,0,0
685,Liberal Studies,,34,12,22,0,0,0,0
686,Management,,38,38,0,0,0,0,0
687,Management Information Systems,,23,23,0,0,0,0,0
688,Manufacturing Engineering,,5,5,0,0,0,0,0
689,Manufacturing System Engin,,6,0,6,0,0,0,0
690,Marketing,,39,39,0,0,0,0,0
691,Mathematics,,20,20,0,0,0,0,0
692,Mathematics Studies,,41,41,0,0,0,0,0
693,Mechanical Engineering,,114,65,49,0,0,0,0
694,Microbiology,,3,3,0,0,0,0,0
695,Music,,0,,0,0,0,0,0
696,Perf Improvement & Instr Dsgn,,17,0,17,0,0,0,0
697,Philosophy,,4,4,0,0,0,0,0
698,Physics,,1,1,0,0,0,0,0
699,Political Science,,43,43,0,0,0,0,0
700,Professional Development CAS&L,,0,,,0,0,0,0
701,Psychology,,84,78,6,0,0,0,0
702,Public Administration,,28,,28,0,0,0,0
703,Science Education,,2,0,2,0,0,0,0
704,Science Studies,,11,11,0,0,0,0,0
705,Social Science,,0,,0,0,0,0,0
706,Social Studies,,18,18,0,0,0,0,0
707,Sociology,,9,9,0,0,0,0,0
708,Software Engineering,,21,13,8,0,0,0,0
709,Special Education,,53,0,53,0,0,0,0
710,Teaching,,30,0,30,0,0,0,0
711,Workforce Management,,7,7,0,0,0,0,0
712,,,,,,,,,
713,,,,,,,,,
714,The University of Michigan - Flint,,,,,,,,
715,African-American Studies,,2,2,0,0,0,0,0
716,American Culture,,3,0,3,0,0,0,0
717,Anesthesia,,21,0,21,0,0,0,0
718,Anthropology,,7,7,0,0,0,0,0
719,Applied Science,,27,27,0,0,0,0,0
720,Art Education,,6,6,0,0,0,0,0
721,Biology,,29,23,6,0,0,0,0
722,Biology TCP,,3,3,0,0,0,0,0
723,BSN Completion,,24,24,0,0,0,0,0
724,BSN General,,43,43,0,0,0,0,0
725,Business Administration,,77,0,77,0,0,0,0
726,Bus Admin Operations Mgmt,,13,13,0,0,0,0,0
727,Bus Admin Org Beh/Hum Res Mgmt,,17,17,0,0,0,0,0
728,Business Admin Accounting,,43,43,0,0,0,0,0
729,Business Admin Finance,,33,33,0,0,0,0,0
730,Business Admin General,,18,18,0,0,0,0,0
731,Business Admin Marketing,,26,26,0,0,0,0,0
732,Chemistry,,6,6,0,0,0,0,0
733,Clinical/Community Psychology,,29,29,0,0,0,0,0
734,Communication,,26,26,0,0,0,0,0
735,Computer Information Systems,,19,19,0,0,0,0,0
736,Computer Science,,20,20,0,0,0,0,0
737,Criminal Justice,,28,28,0,0,0,0,0
738,Earth Science TCP,,5,5,0,0,0,0,0
739,Economics,,5,5,0,0,0,0,0
740,Education (MA),,31,0,31,0,0,0,0
741,Education (MA) TCP,,23,0,23,0,0,0,0
742,Elementary Education,,135,135,0,0,0,0,0
743,Engineering Science,,7,7,0,0,0,0,0
744,English,,35,35,0,0,0,0,0
745,English TCP,,16,16,0,0,0,0,0
746,Environmental Sci & Planning,,2,2,0,0,0,0,0
747,Fine Arts - Performance,,1,1,0,0,0,0,0
748,Fine Arts - Studio Art,,10,10,0,0,0,0,0
749,French,,1,1,0,0,0,0,0
750,French & International Studies,,1,1,0,0,0,0,0
751,General Science TCP,,1,1,0,0,0,0,0
752,Health and Human Behavior,,2,2,0,0,0,0,0
753,Health Care Administration,,14,14,0,0,0,0,0
754,Health Education,,14,10,4,0,0,0,0
755,Health Sciences (PT),,29,0,29,0,0,0,0
756,History,,17,17,0,0,0,0,0
757,History TCP,,17,17,0,0,0,0,0
758,Human Biology,,5,5,0,0,0,0,0
759,Managerial Engineering,,3,3,0,0,0,0,0
760,Mathematics,,6,6,0,0,0,0,0
761,Mathematics TCP,,1,1,0,0,0,0,0
762,Medical Technology,,7,7,0,0,0,0,0
763,Molecular BIO/Biotechnology,,13,13,0,0,0,0,0
764,Music,,1,1,0,0,0,0,0
765,Music Education,,5,5,0,0,0,0,0
766,Nursing  (MSN),,8,0,8,0,0,0,0
767,Philosophy,,2,2,0,0,0,0,0
768,Philosophy & Psychology,,1,1,0,0,0,0,0
769,Physical Therapy,,21,0,21,0,0,0,0
770,Physics,,1,1,0,0,0,0,0
771,Political Science,,9,9,0,0,0,0,0
772,Political Science TCP,,3,3,0,0,0,0,0
773,Psychology,,21,21,0,0,0,0,0
774,Public Administration,,30,0,30,0,0,0,0
775,Radiation Therapy,,6,6,0,0,0,0,0
776,Research Psychology,,4,4,0,0,0,0,0
777,Resource Ecology,,2,2,0,0,0,0,0
778,Resource Planning,,6,6,0,0,0,0,0
779,"Social Sciences, Joint program",,5,5,0,0,0,0,0
780,Social Studies TCP,,11,11,0,0,0,0,0
781,Social Work,,40,40,0,0,0,0,0
782,Sociology,,15,15,0,0,0,0,0
783,Spanish,,3,3,0,0,0,0,0
784,Spanish & Int'l Studies,,1,1,0,0,0,0,0
785,Spanish TCP,,3,3,0,0,0,0,0
786,Theatre,,8,8,0,0,0,0,0
787,Wildlife Biology,,1,1,0,0,0,0,0
