,The University of Michigan,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
633,Space and Planetary Physics,,,,,,,,
634,,Rackham,2,0,1,1,0,0,0
635,Space Engineering,,,,,,,,
636,,Engineering,16,0,16,0,0,0,0
637,Spanish,,,,,,,,
638,,Literature Science & the Arts,168,168,0,0,0,0,0
639,Spatial Analysis,,,,,,,,
640,,Rackham,0,0,0,0,0,0,0
641,Sport Management,,,,,,,,
642,,Kinesiology,81,81,0,0,0,0,0
643,Sport Management and Communications,,,,,,,,
644,,Kinesiology,1,1,0,0,0,0,0
645,Statistics,,,,,,,,
646,,Literature Science & the Arts,55,55,0,0,0,0,0
647,,Rackham,42,0,23,10,0,0,9
648,Structural Engineering,,,,,,,,
649,,Engineering,1,0,1,0,0,0,0
650,Supply Chain Management,,,,,,,,
651,,Business Administration,21,0,21,0,0,0,0
652,Survey Methodology,,,,,,,,
653,,Rackham,12,0,7,3,0,0,2
654,Tailored,,,,,,,,
655,,Graduate Information,14,0,14,0,0,0,0
656,Theatre,,,,,,,,
657,,"Music, Theatre & Dance",35,35,0,0,0,0,0
658,Toxicology,,,,,,,,
659,,Rackham,8,0,2,4,0,0,2
660,Unclassified,,,,,,,,
661,,Social Work,0,0,0,0,0,0,0
662,Urban and Regional Planning,,,,,,,,
663,,Rackham,65,0,61,2,0,0,2
664,Urban Design,,,,,,,,
665,,Architecture & Urban Planning,14,0,14,0,0,0,0
666,Women's Studies,,,,,,,,
667,,Literature Science & the Arts,54,54,0,0,0,0,0
668,,Rackham,0,0,0,0,0,0,0
669,,,,,,,,,
670,,,,,,,,,
671,Graduates with Two Plans,,1068,1015,50,3,0,0,0
672,Graduates with Three Plans,,28,28,0,0,0,0,0
673,Graduates with Four Plans,,0,0,0,0,0,0,0
674,,,,,,,,,
675,,,,,,,,,
676,The University of Michigan - Dearborn,,,,,,,,
677,Accounting,,27,15,12,0,0,0,0
678,Accounting/Acctg Info Systems,,2,2,0,0,0,0,0
679,Accounting/Controllership,,1,1,0,0,0,0,0
680,Accounting/Fin Acctg&Reporting,,48,48,0,0,0,0,0
681,Anthropology,,16,16,0,0,0,0,0
682,Applied and Computational Math,,1,0,1,0,0,0,0
683,Art History,,8,8,0,0,0,0,0
684,Automotive Systems Engineering,,14,0,13,1,0,0,0
685,Behavioral Sciences,,21,21,0,0,0,0,0
686,Biochemistry,,16,16,0,0,0,0,0
687,Biological Sciences,,83,83,0,0,0,0,0
688,Bus Admin/Health Services Adm,,1,0,1,0,0,0,0
689,Business Admin/Finance,,2,0,2,0,0,0,0
690,Business Admin/Ind & Syst Engr,,2,0,2,0,0,0,0
691,Business Administration,,56,0,56,0,0,0,0
692,Chemistry (ACS Certified),,11,11,0,0,0,0,0
693,CIS Mathematics,,7,7,0,0,0,0,0
694,Communications,,76,76,0,0,0,0,0
695,Computer & Information Science,,40,29,11,0,0,0,0
696,Computer Engineering,,35,29,6,0,0,0,0
697,Criminal Justice Studies,,52,52,0,0,0,0,0
698,Digital Marketing,,5,5,0,0,0,0,0
699,Early Childhood,,14,14,0,0,0,0,0
700,Earth Science,,6,6,0,0,0,0,0
701,Economics,,23,23,0,0,0,0,0
702,Education,,35,0,35,0,0,0,0
703,Educational Leadership,,8,0,8,0,0,0,0
704,Educational Technology,,2,0,2,0,0,0,0
705,Electrical Engineering,,89,54,35,0,0,0,0
706,Energy Systems Engineering,,2,0,2,0,0,0,0
707,Engineering Management,,29,0,29,0,0,0,0
708,Engineering Mathematics,,3,3,0,0,0,0,0
709,English,,46,46,0,0,0,0,0
710,Environmental Science,,26,10,16,0,0,0,0
711,Environmental Studies,,5,5,0,0,0,0,0
712,Finance,,98,38,60,0,0,0,0
713,French Studies,,6,6,0,0,0,0,0
714,General Business,,13,13,0,0,0,0,0
715,General Studies,,61,61,0,0,0,0,0
716,Health Policy Studies,,31,31,0,0,0,0,0
717,Hispanic Studies,,6,6,0,0,0,0,0
718,History,,21,21,0,0,0,0,0
719,Human Resource Management,,11,11,0,0,0,0,0
720,Industrial & Systems Engin,,21,9,12,0,0,0,0
721,Info Systems and Technology,,3,0,3,0,0,0,0
722,Information Systems,,6,0,6,0,0,0,0
723,Information Technology Mgmt,,33,33,0,0,0,0,0
724,International Studies,,10,10,0,0,0,0,0
725,Journalism and Screen Studies,,6,6,0,0,0,0,0
726,Language Arts,,26,26,0,0,0,0,0
727,Liberal Studies,,25,23,2,0,0,0,0
728,Management,,25,25,0,0,0,0,0
729,Manufacturing Engineering,,1,1,0,0,0,0,0
730,Manufacturing System Engin,,3,0,3,0,0,0,0
731,Marketing,,20,20,0,0,0,0,0
732,Mathematics,,14,14,0,0,0,0,0
733,Mathematics Studies,,17,17,0,0,0,0,0
734,Mechanical Engineering,,59,33,26,0,0,0,0
735,Microbiology,,6,6,0,0,0,0,0
736,Philosophy,,8,8,0,0,0,0,0
737,Physics,,7,7,0,0,0,0,0
738,Political Science,,43,43,0,0,0,0,0
739,Program & Project Management,,12,0,12,0,0,0,0
740,Psychology,,139,130,9,0,0,0,0
741,Public Administration,,36,0,36,0,0,0,0
742,Public Policy,,4,0,4,0,0,0,0
743,Reading,,1,1,0,0,0,0,0
744,Science Education,,7,0,7,0,0,0,0
745,Science Studies,,14,14,0,0,0,0,0
746,Social Studies,,15,15,0,0,0,0,0
747,Sociology,,12,12,0,0,0,0,0
748,Software Engineering,,27,20,7,0,0,0,0
749,Special Education,,42,8,34,0,0,0,0
750,Supply Chain Management,,15,15,0,0,0,0,0
751,Teaching,,12,0,12,0,0,0,0
752,Urban & Regional Studies,,3,3,0,0,0,0,0
753,Women's and Gender Studies,,1,1,0,0,0,0,0
754,,,,,,,,,
755,,,,,,,,,
756,,,,,,,,,
757,The University of Michigan - Flint,,,,,,,,
758,Actuarial Mathematics,,5,5,0,0,0,0,0
759,Africana Studies,,1,1,0,0,0,0,0
760,Anesthesia,,18,0,18,0,0,0,0
761,Anthropology,,2,2,0,0,0,0,0
762,Applied Psychology,,14,14,0,0,0,0,0
763,Applied Science,,31,31,0,0,0,0,0
764,Art Education,,3,3,0,0,0,0,0
765,Arts Administration,,5,0,5,0,0,0,0
766,Biology,,42,37,5,0,0,0,0
767,Biology TCP,,2,2,0,0,0,0,0
768,BSN Completion,,96,96,0,0,0,0,0
769,BSN General,,104,104,0,0,0,0,0
770,Bus Admin Accounting,,47,47,0,0,0,0,0
771,Bus Admin Finance,,30,30,0,0,0,0,0
772,Bus Admin General,,38,38,0,0,0,0,0
773,Bus Admin International Bus,,9,9,0,0,0,0,0
774,Bus Admin Management,,14,14,0,0,0,0,0
775,Bus Admin Marketing,,19,19,0,0,0,0,0
776,Bus Admin Operations Mgmt,,4,4,0,0,0,0,0
777,Bus Admin Org Beh/Hum Res Mgmt,,6,6,0,0,0,0,0
778,Business Administration,,73,0,73,0,0,0,0
779,Chemistry,,2,2,0,0,0,0,0
780,Clinical Lab Sci/Med Tech,,14,14,0,0,0,0,0
781,Clinical/Community Psychology,,17,17,0,0,0,0,0
782,Communication,,33,33,0,0,0,0,0
783,Computer Information Systems,,13,13,0,0,0,0,0
784,Computer Sci & Info Systems,,16,0,16,0,0,0,0
785,Computer Science,,9,9,0,0,0,0,0
786,Criminal Justice,,27,27,0,0,0,0,0
787,Early Childhood Education,,7,0,7,0,0,0,0
788,Earth Science TCP,,2,2,0,0,0,0,0
789,Economics,,4,4,0,0,0,0,0
790,Education,,27,0,27,0,0,0,0
791,Education (MA) TCP,,1,0,1,0,0,0,0
792,Elementary Education,,49,49,0,0,0,0,0
793,Energy and Sustainable Systems,,2,2,0,0,0,0,0
794,Engineering,,1,1,0,0,0,0,0
795,Eng-Linguistics Specialization,,1,1,0,0,0,0,0
796,English,,22,22,0,0,0,0,0
797,English Language & Literature,,23,0,23,0,0,0,0
798,English TCP,,16,16,0,0,0,0,0
799,English-Writing Specialization,,17,17,0,0,0,0,0
800,Environmental Sci & Planning,,17,17,0,0,0,0,0
801,Fine Arts - Performance,,5,5,0,0,0,0,0
802,Fine Arts - Studio Art,,1,1,0,0,0,0,0
803,French & Linguistics,,2,2,0,0,0,0,0
804,Health Care Administration,,72,72,0,0,0,0,0
805,Health Education,,17,10,7,0,0,0,0
806,Health Sciences,,25,25,0,0,0,0,0
807,History,,20,20,0,0,0,0,0
808,History TCP,,3,3,0,0,0,0,0
809,Human Biology,,19,19,0,0,0,0,0
810,Journalism,,3,3,0,0,0,0,0
811,Liberal Studies,,10,0,10,0,0,0,0
812,Literacy Education,,16,0,16,0,0,0,0
813,Mathematics,,3,3,0,0,0,0,0
814,Mathematics TCP,,5,5,0,0,0,0,0
815,Mechanical Engineering,,9,9,0,0,0,0,0
816,Molecular BIO/Biotechnology,,17,17,0,0,0,0,0
817,Music,,1,1,0,0,0,0,0
818,Music Education,,2,2,0,0,0,0,0
819,Music Performance,,6,6,0,0,0,0,0
820,Nursing,,33,0,33,0,0,0,0
821,Philosophy,,4,4,0,0,0,0,0
822,Philosophy & Psychology,,1,1,0,0,0,0,0
823,Philosophy -Emphasis in Ethics,,2,2,0,0,0,0,0
824,Physical Therapy,,40,0,40,0,0,0,0
825,Physical Therapy (Post-Prof),,12,0,12,0,0,0,0
826,Political Science,,10,10,0,0,0,0,0
827,Political Science TCP,,1,1,0,0,0,0,0
828,Psychology,,24,24,0,0,0,0,0
829,Public Administration,,64,5,59,0,0,0,0
830,Public Health,,3,0,3,0,0,0,0
831,Radiation Therapy,,9,9,0,0,0,0,0
832,Research Psychology,,4,4,0,0,0,0,0
833,Resource Ecology,,1,1,0,0,0,0,0
834,Social Science (MA),,13,0,13,0,0,0,0
835,"Social Sciences, Joint program",,13,13,0,0,0,0,0
836,Social Studies TCP,,8,8,0,0,0,0,0
837,Social Work,,56,56,0,0,0,0,0
838,Sociology,,11,11,0,0,0,0,0
839,Spanish,,3,3,0,0,0,0,0
840,Spanish & Int'l Studies,,2,2,0,0,0,0,0
841,Spanish TCP,,2,2,0,0,0,0,0
842,Special Education,,26,0,26,0,0,0,0
843,Technology in Education,,40,0,40,0,0,0,0
844,THE:Design & Technology,,2,2,0,0,0,0,0
845,Theatre,,5,5,0,0,0,0,0
846,Visual Communication,,31,31,0,0,0,0,0
847,Wildlife Biology,,7,7,0,0,0,0,0
